 g2025-06-15 11:59:52,067 - root - INFO - Generating embeddings for data/unified_text/ICLR/ICLR_2023.json
2025-06-15 12:08:44,744 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:08:44,809 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:08:44,868 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:08:44,933 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:08:44,992 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:08:45,059 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:08:45,121 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:08:45,178 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:08:45,240 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:08:45,301 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:08:45,374 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:08:45,443 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:08:45,506 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:08:45,549 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:08:45,595 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:08:45,643 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:08:45,689 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:08:45,737 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:08:45,783 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:08:45,833 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:08:45,883 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:08:45,939 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:08:45,990 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:08:46,039 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:08:46,108 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:08:46,110 - src.data_processing.encoder - INFO - chunked: 3
2025-06-15 12:08:46,110 - src.data_processing.encoder - INFO - embedding chunk 1- (Attempt 1)
2025-06-15 12:08:46,641 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:batchEmbedContents "HTTP/1.1 200 OK"
2025-06-15 12:08:46,644 - src.data_processing.encoder - INFO - embedded chunk 1- (Attempt 1)
2025-06-15 12:08:46,644 - src.data_processing.encoder - INFO - embedding chunk 2- (Attempt 1)
2025-06-15 12:08:47,162 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:batchEmbedContents "HTTP/1.1 200 OK"
2025-06-15 12:08:47,165 - src.data_processing.encoder - INFO - embedded chunk 2- (Attempt 1)
2025-06-15 12:08:47,165 - src.data_processing.encoder - INFO - embedding chunk 3- (Attempt 1)
2025-06-15 12:08:47,702 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:batchEmbedContents "HTTP/1.1 200 OK"
2025-06-15 12:08:47,706 - src.data_processing.encoder - INFO - embedded chunk 3- (Attempt 1)
2025-06-15 12:08:47,706 - src.data_processing.encoder - INFO - finished embedding chunks
2025-06-15 12:08:47,707 - src.data_processing.encoder - INFO - reconstructed
2025-06-15 12:08:47,707 - src.data_processing.generate_embeddings - INFO - [OK] aBWnqqsuot7
2025-06-15 12:08:47,708 - src.data_processing.generate_embeddings - INFO - Encoding entry: ApF0dmi1_9K
2025-06-15 12:08:47,708 - src.data_processing.encoder - INFO - chunking
2025-06-15 12:08:47,768 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:08:47,844 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:08:47,906 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:08:47,975 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:08:48,051 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:08:48,123 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:08:48,206 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:08:48,277 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:08:48,374 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:08:48,441 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:08:48,511 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:08:48,595 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:08:48,664 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:08:48,712 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:08:48,775 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:08:48,826 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:08:48,890 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:08:48,951 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:08:49,008 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:08:49,079 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:08:49,142 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:08:49,214 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:08:49,272 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:08:49,338 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:08:49,405 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:08:49,463 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:08:49,464 - src.data_processing.encoder - INFO - chunked: 2
2025-06-15 12:08:49,464 - src.data_processing.encoder - INFO - embedding chunk 1- (Attempt 1)
2025-06-15 12:08:50,027 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:batchEmbedContents "HTTP/1.1 200 OK"
2025-06-15 12:08:50,031 - src.data_processing.encoder - INFO - embedded chunk 1- (Attempt 1)
2025-06-15 12:08:50,031 - src.data_processing.encoder - INFO - embedding chunk 2- (Attempt 1)
2025-06-15 12:08:50,578 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:batchEmbedContents "HTTP/1.1 200 OK"
2025-06-15 12:08:50,581 - src.data_processing.encoder - INFO - embedded chunk 2- (Attempt 1)
2025-06-15 12:08:50,581 - src.data_processing.encoder - INFO - finished embedding chunks
2025-06-15 12:08:50,582 - src.data_processing.encoder - INFO - reconstructed
2025-06-15 12:08:50,582 - src.data_processing.generate_embeddings - INFO - [OK] ApF0dmi1_9K
2025-06-15 12:08:50,583 - src.data_processing.generate_embeddings - INFO - Encoding entry: MYEap_OcQI
2025-06-15 12:08:50,583 - src.data_processing.encoder - INFO - chunking
2025-06-15 12:08:50,658 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:08:50,736 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:08:50,804 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:08:50,869 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:08:50,935 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:08:50,998 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:08:51,060 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:08:51,136 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:08:51,205 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:08:51,275 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:08:51,342 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:08:51,409 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:08:51,477 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:08:51,535 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:08:51,620 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:08:51,687 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:08:51,752 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:08:51,815 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:08:51,873 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:08:51,943 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:08:52,002 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:08:52,072 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:08:52,136 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:08:52,205 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:08:52,270 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:08:52,337 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:08:52,408 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:08:52,457 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:08:52,514 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:08:52,565 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:08:52,623 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:08:52,689 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:08:52,750 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:08:52,814 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:08:52,876 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:08:52,951 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:08:53,008 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:08:53,068 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:08:53,135 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:08:53,182 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:08:53,246 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:08:53,298 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:08:53,349 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:08:53,407 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:08:53,465 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:08:53,530 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:08:53,585 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:08:53,639 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:08:53,688 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:08:53,739 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:08:53,792 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:08:53,835 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:08:53,877 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:08:53,925 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:08:53,977 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:08:54,023 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:08:54,089 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:08:54,128 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:08:54,178 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:08:54,227 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:08:54,276 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:08:54,327 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:08:54,329 - src.data_processing.encoder - INFO - chunked: 5
2025-06-15 12:08:54,329 - src.data_processing.encoder - INFO - embedding chunk 1- (Attempt 1)
2025-06-15 12:08:54,859 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:batchEmbedContents "HTTP/1.1 200 OK"
2025-06-15 12:08:54,863 - src.data_processing.encoder - INFO - embedded chunk 1- (Attempt 1)
2025-06-15 12:08:54,863 - src.data_processing.encoder - INFO - embedding chunk 2- (Attempt 1)
2025-06-15 12:08:55,412 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:batchEmbedContents "HTTP/1.1 200 OK"
2025-06-15 12:08:55,416 - src.data_processing.encoder - INFO - embedded chunk 2- (Attempt 1)
2025-06-15 12:08:55,416 - src.data_processing.encoder - INFO - embedding chunk 3- (Attempt 1)
2025-06-15 12:08:55,967 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:batchEmbedContents "HTTP/1.1 200 OK"
2025-06-15 12:08:55,970 - src.data_processing.encoder - INFO - embedded chunk 3- (Attempt 1)
2025-06-15 12:08:55,970 - src.data_processing.encoder - INFO - embedding chunk 4- (Attempt 1)
2025-06-15 12:08:56,517 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:batchEmbedContents "HTTP/1.1 200 OK"
2025-06-15 12:08:56,520 - src.data_processing.encoder - INFO - embedded chunk 4- (Attempt 1)
2025-06-15 12:08:56,521 - src.data_processing.encoder - INFO - embedding chunk 5- (Attempt 1)
2025-06-15 12:08:57,041 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:batchEmbedContents "HTTP/1.1 200 OK"
2025-06-15 12:08:57,045 - src.data_processing.encoder - INFO - embedded chunk 5- (Attempt 1)
2025-06-15 12:08:57,045 - src.data_processing.encoder - INFO - finished embedding chunks
2025-06-15 12:08:57,047 - src.data_processing.encoder - INFO - reconstructed
2025-06-15 12:08:57,047 - src.data_processing.generate_embeddings - INFO - [OK] MYEap_OcQI
2025-06-15 12:08:57,048 - src.data_processing.generate_embeddings - INFO - Encoding entry: FZdJQgy05rz
2025-06-15 12:08:57,048 - src.data_processing.encoder - INFO - chunking
2025-06-15 12:08:57,110 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:08:57,188 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:08:57,249 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:08:57,314 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:08:57,378 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:08:57,438 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:08:57,497 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:08:57,566 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:08:57,625 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
2025-06-15 12:08:57,687 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-exp-03-07:countTokens "HTTP/1.1 200 OK"
